23:      IO1704-C-3450     , 1.00           , 25.20          , 1.00           , 46.00          , 368.80         , 368.80         , 1.00           , 0              , 37180.00       , 49.00          , 1.00           , 28.20          , 368.80         , 0.20           , 0.00           , 0.00           , 15:58:41       , 100            , 1.00           , 4              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 9295.00        , 20170331       
24:      IO1704-C-3500     , 9.80           , 10.20          , 1.00           , 45.00          , 353.80         , 353.80         , 2.00           , 0              , 103920.00      , 41.00          , 9.80           , 9.80           , 353.80         , 0.20           , 0.00           , 0.00           , 15:58:41       , 100            , 1.00           , 6              , 9.80           , 10             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 14845.71       , 20170331       
25:      IO1704-P-3200     , 343.80         , 0.20           , 0.60           , 18.00          , 343.80         , 343.80         , 343.80         , 0              , 34380.00       , 19.00          , 343.80         , 0.20           , 343.80         , 0.20           , 0.00           , 0.00           , 15:58:41       , 100            , 0.20           , 8              , 250.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 34380.00       , 20170331       
26:      IO1704-P-3250     , 102.20         , 0.40           , 102.20         , 15.00          , 0.00           , 0.00           , 0.00           , 0              , 0.00           , 15.00          , 102.20         , 0.20           , 344.00         , 0.20           , 0.00           , 0.00           , 15:58:41       , 100            , 0.60           , 8              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 0.00           , 20170331       
27:      SR807C6500        , 1304.00        , 891.50         , 948.00         , 996.00         , 853.50         , 1304.00        , 853.50         , 0              , 4316.00        , 996.00         , 1304.00        , 1079.00        , 1304.50        , 478.50         , 0.00           , 0.00           , 14:57:25       , 0              , 0.00           , 0              , 1304.50        , 5              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 1079.00        , 20170331       
28:      SR807C6600        , 1216.00        , 805.00         , 521.00         , 1188.00        , 1218.00        , 1218.00        , 392.00         , 0              , 22690.00       , 1204.00        , 1216.00        , 1134.50        , 1218.00        , 392.00         , 0.00           , 0.00           , 14:57:25       , 0              , 392.00         , 1              , 1217.00        , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 1134.50        , 20170331       
29:      SR807C6700        , 999.50         , 727.50         , 797.50         , 1400.00        , 315.00         , 1140.00        , 314.50         , 0              , 11757600.00    , 1482.00        , 999.50         , 720.00         , 1140.50        , 314.50         , 0.00           , 0.00           , 14:57:25       , 0              , 315.00         , 40             , 1140.00        , 3              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 720.00         , 20170331       
30:      SR807C6800        , 500.00         , 662.00         , 633.00         , 1162.00        , 250.00         , 1075.00        , 249.00         , 0              , 6088376.00     , 1210.00        , 500.00         , 652.00         , 1075.00        , 249.00         , 0.00           , 0.00           , 14:57:25       , 0              , 251.00         , 1              , 1073.50        , 5              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 652.00         , 20170331       
31:      SR707C6600        , 366.00         , 364.50         , 406.50         , 3898.00        , 500.00         , 749.50         , 1.00           , 0              , 1031625.00     , 4362.00        , 366.00         , 327.50         , 757.50         , 0.50           , 0.00           , 0.00           , 14:59:28       , 0              , 148.50         , 11             , 366.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 327.50         , 20170331       
32:      SR807C6900        , 191.50         , 604.50         , 400.00         , 1268.00        , 192.00         , 1017.50        , 191.50         , 0              , 7453600.00     , 1330.00        , 191.50         , 550.00         , 1017.50        , 191.50         , 0.00           , 0.00           , 14:57:24       , 0              , 191.50         , 4              , 1010.00        , 4              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 550.00         , 20170331       
